Open,High,Low,Close,Adj Close,Volume,Close
1565.5999755859375,1565.5999755859375,1571.0999755859375,1561.9000244140625,1570.9000244140625,440.0,1561.9000244140625
1242.300048828125,1242.300048828125,1257.5,1240.0,1256.4000244140625,224.0,1240.0
1244.0999755859375,1244.0999755859375,1247.0,1243.699951171875,1243.699951171875,250.0,1243.699951171875
1306.300048828125,1306.300048828125,1310.4000244140625,1306.0,1309.800048828125,129.0,1306.0
1245.5999755859375,1245.5999755859375,1259.5999755859375,1241.800048828125,1255.0999755859375,3839.0,1241.800048828125
1808.300048828125,1808.300048828125,1810.0999755859373,1798.5,1798.5,24.0,1798.5
1220.199951171875,1220.199951171875,1225.0,1216.0999755859375,1224.0999755859375,2060.0,1216.0999755859375
2568.199951171875,2568.199951171875,2576.199951171875,2554.199951171875,2555.10009765625,27.0,2554.199951171875
1709.9000244140625,1709.9000244140625,1728.9000244140625,1703.800048828125,1726.199951171875,330.0,1703.800048828125
1161.5999755859375,1161.5999755859375,1169.0,1154.5999755859375,1161.5999755859375,483.0,1154.5999755859375
1977.800048828125,1977.800048828125,1994.199951171875,1977.800048828125,1984.199951171875,95.0,1977.800048828125
1275.5,1275.5,1275.5,1267.800048828125,1268.4000244140625,518.0,1267.800048828125
1255.800048828125,1255.800048828125,1258.300048828125,1255.800048828125,1257.0999755859375,11.0,1255.800048828125
1494.800048828125,1494.800048828125,1511.199951171875,1490.5999755859375,1511.199951171875,78.0,1490.5999755859375
2160.699951171875,2160.699951171875,2160.699951171875,2146.199951171875,2146.199951171875,21.0,2146.199951171875
1118.0,1118.0,1123.699951171875,1100.800048828125,1118.0,989.0,1100.800048828125
1767.300048828125,1767.300048828125,1771.800048828125,1763.9000244140625,1771.800048828125,18.0,1763.9000244140625
1919.5,1919.5,1929.0999755859373,1905.0999755859373,1909.300048828125,580.0,1905.0999755859373
2334.800048828125,2334.800048828125,2347.89990234375,2332.800048828125,2347.89990234375,717.0,2332.800048828125
1615.199951171875,1615.199951171875,1622.699951171875,1612.9000244140625,1619.300048828125,604.0,1612.9000244140625
1770.800048828125,1770.800048828125,1770.800048828125,1759.199951171875,1761.0999755859375,51.0,1759.199951171875
1642.5,1642.5,1646.4000244140625,1636.5,1645.300048828125,158.0,1636.5
1985.5999755859373,1985.5999755859373,1990.300048828125,1979.5,1989.0999755859373,39.0,1979.5
1493.4000244140625,1493.4000244140625,1511.300048828125,1490.199951171875,1503.5,16.0,1490.199951171875
2157.300048828125,2157.300048828125,2161.699951171875,2157.300048828125,2161.699951171875,100.0,2157.300048828125
1723.5,1723.5,1744.0,1714.5,1744.0,221.0,1714.5
1731.800048828125,1731.800048828125,1736.0,1731.800048828125,1736.0,2.0,1731.800048828125
1135.800048828125,1135.800048828125,1138.699951171875,1132.5999755859375,1137.9000244140625,180.0,1132.5999755859375
1876.699951171875,1876.699951171875,1876.699951171875,1872.0999755859373,1872.0999755859373,5.0,1872.0999755859373
1939.5999755859373,1939.5999755859373,1939.5999755859373,1932.5999755859373,1932.5999755859373,7.0,1932.5999755859373
1300.0999755859375,1300.0999755859375,1300.0999755859375,1281.800048828125,1286.699951171875,56.0,1281.800048828125
1250.199951171875,1250.199951171875,1250.300048828125,1236.0999755859375,1236.0999755859375,112.0,1236.0999755859375
1092.699951171875,1092.699951171875,1092.699951171875,1086.699951171875,1092.699951171875,8.0,1086.699951171875
1196.9000244140625,1196.9000244140625,1203.5,1193.800048828125,1203.4000244140625,151.0,1193.800048828125
2174.800048828125,2174.800048828125,2179.39990234375,2166.199951171875,2166.199951171875,79.0,2166.199951171875
1504.5999755859375,1504.5999755859375,1505.0,1498.800048828125,1504.9000244140625,350.0,1498.800048828125
1916.5999755859373,1916.5999755859373,1916.5999755859373,1916.5999755859373,1916.5999755859373,114.0,1916.5999755859373
1214.800048828125,1214.800048828125,1217.5999755859375,1199.0,1212.5,6432.0,1199.0
1650.300048828125,1650.300048828125,1652.9000244140625,1637.0,1652.0,69.0,1637.0
1272.199951171875,1272.199951171875,1284.800048828125,1272.199951171875,1284.699951171875,10.0,1272.199951171875
1225.0,1225.0,1227.300048828125,1204.300048828125,1204.300048828125,209.0,1204.300048828125
1243.800048828125,1243.800048828125,1256.199951171875,1243.4000244140625,1256.199951171875,1061.0,1243.4000244140625
1722.300048828125,1722.300048828125,1737.5,1720.199951171875,1725.5999755859375,18.0,1720.199951171875
1746.4000244140625,1746.4000244140625,1748.0,1713.199951171875,1722.0,272.0,1713.199951171875
1266.699951171875,1266.699951171875,1269.800048828125,1263.5,1266.5999755859375,34.0,1263.5
1383.0,1383.0,1416.0999755859375,1377.9000244140625,1411.5,1163.0,1377.9000244140625
1869.9000244140625,1869.9000244140625,1911.5999755859373,1864.0,1886.300048828125,536.0,1864.0
1769.0999755859375,1769.0999755859375,1769.0999755859375,1728.699951171875,1728.699951171875,33.0,1728.699951171875
1221.0,1221.0,1221.0,1221.0,1221.0,5.0,1221.0
1223.699951171875,1223.699951171875,1225.9000244140625,1223.699951171875,1225.9000244140625,1.0,1223.699951171875
1133.0999755859375,1133.0999755859375,1139.0,1123.5999755859375,1125.300048828125,279.0,1123.5999755859375
1189.0999755859375,1189.0999755859375,1189.0999755859375,1182.9000244140625,1183.300048828125,51.0,1182.9000244140625
1066.800048828125,1066.800048828125,1071.5,1066.800048828125,1070.0,57.0,1066.800048828125
1288.0,1288.0,1299.199951171875,1283.800048828125,1290.0,100.0,1283.800048828125
1864.0,1864.0,1866.5999755859373,1846.5,1866.199951171875,41.0,1846.5
1415.300048828125,1415.300048828125,1415.300048828125,1408.300048828125,1415.0999755859375,809.0,1408.300048828125
1318.699951171875,1318.699951171875,1322.800048828125,1316.300048828125,1319.0,76.0,1316.300048828125
1867.5,1867.5,1867.5,1847.199951171875,1849.9000244140625,13.0,1847.199951171875
1194.0999755859375,1194.0999755859375,1194.300048828125,1186.0,1189.0,1003.0,1186.0
1809.199951171875,1809.199951171875,1810.0999755859373,1795.0999755859375,1797.800048828125,1690.0,1795.0999755859375
1196.5999755859375,1196.5999755859375,1201.0,1193.699951171875,1200.5,75297.0,1193.699951171875
1271.9000244140625,1271.9000244140625,1275.199951171875,1268.699951171875,1271.9000244140625,37.0,1268.699951171875
1209.5999755859375,1209.5999755859375,1209.5999755859375,1209.5999755859375,1209.5999755859375,19.0,1209.5999755859375
1933.800048828125,1933.800048828125,1948.300048828125,1922.300048828125,1941.199951171875,106.0,1922.300048828125
1239.0999755859375,1239.0999755859375,1247.800048828125,1233.5,1247.800048828125,250.0,1233.5
1933.9000244140625,1933.9000244140625,1936.800048828125,1931.800048828125,1931.800048828125,201.0,1931.800048828125
1775.199951171875,1775.199951171875,1777.300048828125,1757.4000244140625,1758.300048828125,436.0,1757.4000244140625
1066.199951171875,1066.199951171875,1070.300048828125,1052.699951171875,1053.699951171875,253.0,1052.699951171875
1552.9000244140625,1552.9000244140625,1558.5,1544.4000244140625,1547.199951171875,222.0,1544.4000244140625
1284.4000244140625,1284.4000244140625,1287.300048828125,1273.0,1276.199951171875,328.0,1273.0
1749.5,1749.5,1750.5,1749.4000244140625,1750.300048828125,24.0,1749.4000244140625
1574.5,1574.5,1579.0,1546.9000244140625,1546.9000244140625,51.0,1546.9000244140625
1308.199951171875,1308.199951171875,1308.199951171875,1308.199951171875,1308.199951171875,213607.0,1308.199951171875
1209.800048828125,1209.800048828125,1217.0,1209.5999755859375,1212.4000244140625,1627.0,1209.5999755859375
1497.300048828125,1497.300048828125,1497.300048828125,1493.800048828125,1495.0999755859375,686.0,1493.800048828125
1816.5,1816.5,1822.0,1816.5,1821.5,816.0,1816.5
1078.4000244140625,1078.4000244140625,1081.5,1075.300048828125,1075.5999755859375,82.0,1075.300048828125
1461.699951171875,1461.699951171875,1463.300048828125,1456.800048828125,1456.800048828125,56.0,1456.800048828125
1306.9000244140625,1306.9000244140625,1319.0,1295.300048828125,1317.5999755859375,140.0,1295.300048828125
1158.0,1158.0,1158.0,1158.0,1158.0,29.0,1158.0
1659.9000244140625,1659.9000244140625,1671.800048828125,1628.0,1654.699951171875,274.0,1628.0
1637.4000244140625,1637.4000244140625,1653.0999755859375,1635.0,1638.4000244140625,37.0,1635.0
1212.0,1212.0,1214.5999755859375,1200.800048828125,1205.5,79.0,1200.800048828125
1371.0999755859375,1371.0999755859375,1382.4000244140625,1364.699951171875,1379.199951171875,170.0,1364.699951171875
1609.699951171875,1609.699951171875,1615.699951171875,1609.300048828125,1610.800048828125,449.0,1609.300048828125
1777.800048828125,1777.800048828125,1779.0,1779.0,1779.0,24.0,1779.0
1262.0999755859375,1262.0999755859375,1270.0,1258.4000244140625,1267.4000244140625,129819.0,1258.4000244140625
1273.5999755859375,1273.5999755859375,1274.5,1260.0,1260.0,129.0,1260.0
1654.800048828125,1654.800048828125,1662.0999755859375,1651.9000244140625,1658.5999755859375,9.0,1651.9000244140625
2353.800048828125,2353.800048828125,2354.0,2328.300048828125,2328.89990234375,183.0,2328.300048828125
1851.199951171875,1851.199951171875,1851.199951171875,1851.199951171875,1851.199951171875,21.0,1851.199951171875
1981.5999755859373,1981.5999755859373,1984.0,1979.800048828125,1982.5,32.0,1979.800048828125
1159.0,1159.0,1160.5999755859375,1151.199951171875,1159.0,162.0,1151.199951171875
2636.10009765625,2636.10009765625,2662.10009765625,2623.199951171875,2660.89990234375,973.0,2623.199951171875
1209.5999755859375,1209.5999755859375,1219.0,1204.800048828125,1204.800048828125,560.0,1204.800048828125
1345.699951171875,1345.699951171875,1352.199951171875,1343.5999755859375,1346.9000244140625,112.0,1343.5999755859375
1723.0,1723.0,1733.0,1718.4000244140625,1725.0,104.0,1718.4000244140625
1157.800048828125,1157.800048828125,1174.800048828125,1146.0,1155.5999755859375,877.0,1146.0
1274.800048828125,1274.800048828125,1286.0,1273.199951171875,1281.300048828125,953.0,1273.199951171875
1325.9000244140625,1325.9000244140625,1331.5999755859375,1325.5999755859375,1329.199951171875,185.0,1325.5999755859375
1767.9000244140625,1767.9000244140625,1792.4000244140625,1767.9000244140625,1775.699951171875,354.0,1767.9000244140625
1316.0,1316.0,1324.9000244140625,1309.4000244140625,1321.199951171875,61.0,1309.4000244140625
1589.300048828125,1589.300048828125,1647.5,1566.4000244140625,1637.0,256.0,1566.4000244140625
2038.5999755859373,2038.5999755859373,2038.5999755859373,2014.9000244140625,2026.0,22.0,2014.9000244140625
1362.300048828125,1362.300048828125,1372.0999755859375,1372.0999755859375,1372.0999755859375,138416.0,1372.0999755859375
1272.199951171875,1272.199951171875,1273.5,1271.5999755859375,1273.5,308.0,1271.5999755859375
1449.0,1449.0,1466.199951171875,1441.199951171875,1462.0,91.0,1441.199951171875
1655.5,1655.5,1661.4000244140625,1641.300048828125,1660.0,317.0,1641.300048828125
1269.199951171875,1269.199951171875,1277.4000244140625,1269.199951171875,1269.300048828125,63.0,1269.199951171875
1841.199951171875,1841.199951171875,1841.199951171875,1810.699951171875,1810.9000244140625,138.0,1810.699951171875
1260.699951171875,1260.699951171875,1264.300048828125,1259.5,1261.0999755859375,329.0,1259.5
1194.699951171875,1194.699951171875,1197.699951171875,1182.0999755859375,1189.800048828125,671.0,1182.0999755859375
1482.5,1482.5,1482.5,1479.9000244140625,1482.300048828125,391.0,1479.9000244140625
1324.4000244140625,1324.4000244140625,1337.199951171875,1322.9000244140625,1337.199951171875,262.0,1322.9000244140625
1387.0999755859375,1387.0999755859375,1395.0999755859375,1370.5999755859375,1390.4000244140625,38.0,1370.5999755859375
1310.699951171875,1310.699951171875,1312.800048828125,1283.699951171875,1283.9000244140625,482.0,1283.699951171875
1608.9000244140625,1608.9000244140625,1619.199951171875,1598.0,1618.5,27.0,1598.0
1208.5999755859375,1208.5999755859375,1214.699951171875,1193.5,1194.9000244140625,3212.0,1193.5
1364.0999755859375,1364.0999755859375,1377.5,1357.5999755859375,1377.5,21.0,1357.5999755859375
1239.5,1239.5,1240.699951171875,1230.699951171875,1239.5,298.0,1230.699951171875
1252.199951171875,1252.199951171875,1264.199951171875,1250.300048828125,1263.199951171875,743.0,1250.300048828125
1368.4000244140625,1368.4000244140625,1372.5999755859375,1355.300048828125,1363.699951171875,46.0,1355.300048828125
1829.9000244140625,1829.9000244140625,1829.9000244140625,1829.9000244140625,1829.9000244140625,55.0,1829.9000244140625
1316.0,1316.0,1323.5,1316.0,1318.4000244140625,6.0,1316.0
1273.699951171875,1273.699951171875,1280.800048828125,1270.0,1273.800048828125,218.0,1270.0
1509.300048828125,1509.300048828125,1512.300048828125,1505.0,1505.199951171875,126.0,1505.0
1216.800048828125,1216.800048828125,1216.800048828125,1212.4000244140625,1214.9000244140625,7.0,1212.4000244140625
1386.699951171875,1386.699951171875,1390.0999755859375,1368.9000244140625,1371.0,52.0,1368.9000244140625
1824.9000244140625,1824.9000244140625,1845.0,1820.9000244140625,1840.5,602.0,1820.9000244140625
1671.4000244140625,1671.4000244140625,1708.699951171875,1666.0,1708.699951171875,176.0,1666.0
1274.800048828125,1274.800048828125,1277.300048828125,1265.699951171875,1269.5999755859375,742.0,1265.699951171875
1931.0,1931.0,1950.4000244140625,1930.199951171875,1949.5999755859373,178.0,1930.199951171875
1191.699951171875,1191.699951171875,1193.0,1186.0,1188.0,411.0,1186.0
1612.300048828125,1612.300048828125,1647.0,1612.300048828125,1646.5,1122.0,1612.300048828125
1346.5,1346.5,1352.4000244140625,1338.0999755859375,1340.0,53.0,1338.0999755859375
1801.5999755859373,1801.5999755859373,1807.300048828125,1795.5,1795.5,452.0,1795.5
1272.0,1272.0,1273.0,1237.5,1250.0,119.0,1237.5
2038.4000244140625,2038.4000244140625,2042.699951171875,2025.199951171875,2025.199951171875,498.0,2025.199951171875
2580.39990234375,2580.39990234375,2580.39990234375,2580.39990234375,2580.39990234375,28.0,2580.39990234375
1285.699951171875,1285.699951171875,1300.699951171875,1284.300048828125,1288.5999755859375,358.0,1284.300048828125
1300.300048828125,1300.300048828125,1302.199951171875,1297.300048828125,1297.300048828125,8.0,1297.300048828125
1632.800048828125,1632.800048828125,1639.699951171875,1616.5,1619.699951171875,419.0,1616.5
1198.9000244140625,1198.9000244140625,1204.300048828125,1192.300048828125,1192.699951171875,110.0,1192.300048828125
1271.199951171875,1271.199951171875,1274.4000244140625,1271.199951171875,1274.4000244140625,7.0,1271.199951171875
1909.0999755859373,1909.0999755859373,1914.5999755859373,1908.9000244140625,1910.300048828125,15.0,1908.9000244140625
1796.4000244140625,1796.4000244140625,1805.800048828125,1796.4000244140625,1805.800048828125,1500.0,1796.4000244140625
1265.800048828125,1265.800048828125,1266.9000244140625,1259.699951171875,1264.0999755859375,150.0,1259.699951171875
1695.5999755859375,1695.5999755859375,1707.199951171875,1689.9000244140625,1707.199951171875,240.0,1689.9000244140625
1591.5999755859375,1591.5999755859375,1594.0999755859375,1567.800048828125,1567.800048828125,26.0,1567.800048828125
1294.699951171875,1294.699951171875,1294.699951171875,1294.699951171875,1294.699951171875,275442.0,1294.699951171875
1062.9000244140625,1062.9000244140625,1066.199951171875,1061.800048828125,1064.5999755859375,220.0,1061.800048828125
1643.0,1643.0,1648.5999755859375,1634.4000244140625,1634.4000244140625,123.0,1634.4000244140625
1222.4000244140625,1222.4000244140625,1228.0,1211.699951171875,1227.199951171875,33.0,1211.699951171875
1471.800048828125,1471.800048828125,1471.800048828125,1463.699951171875,1463.800048828125,83.0,1463.699951171875
1932.0,1932.0,1934.0,1932.0,1934.0,6.0,1932.0
1138.5999755859375,1138.5999755859375,1145.800048828125,1136.0,1138.5999755859375,80.0,1136.0
1210.5999755859375,1210.5999755859375,1214.800048828125,1208.199951171875,1214.800048828125,406.0,1208.199951171875
1105.0999755859375,1105.0999755859375,1107.0999755859375,1101.4000244140625,1105.0999755859375,21.0,1101.4000244140625
1309.5,1309.5,1313.0999755859375,1309.5,1313.0,24.0,1309.5
1423.4000244140625,1423.4000244140625,1430.0999755859375,1420.4000244140625,1423.199951171875,138.0,1420.4000244140625
1713.300048828125,1713.300048828125,1740.800048828125,1711.9000244140625,1716.0999755859375,718.0,1711.9000244140625
1326.9000244140625,1326.9000244140625,1326.9000244140625,1324.0,1326.300048828125,76.0,1324.0
1396.0999755859375,1396.0999755859375,1409.800048828125,1392.300048828125,1407.199951171875,0.0,1392.300048828125
2516.0,2516.0,2523.10009765625,2506.89990234375,2515.199951171875,100.0,2506.89990234375
1985.699951171875,1985.699951171875,1998.800048828125,1985.5999755859373,1997.800048828125,615.0,1985.5999755859373
1253.800048828125,1253.800048828125,1256.9000244140625,1249.300048828125,1256.199951171875,65.0,1249.300048828125
1303.199951171875,1303.199951171875,1306.0999755859375,1284.4000244140625,1285.5,976.0,1284.4000244140625
1648.0999755859375,1648.0999755859375,1658.300048828125,1625.699951171875,1647.0,199.0,1625.699951171875
1762.9000244140625,1762.9000244140625,1765.699951171875,1750.0,1754.0,3485.0,1750.0
2021.0999755859373,2021.0999755859373,2043.4000244140625,2018.300048828125,2032.5999755859373,261.0,2018.300048828125
1453.4000244140625,1453.4000244140625,1461.9000244140625,1452.0,1461.0999755859375,88364.0,1452.0
1205.0999755859375,1205.0999755859375,1207.800048828125,1190.9000244140625,1190.9000244140625,204.0,1190.9000244140625
1085.5999755859375,1085.5999755859375,1100.699951171875,1078.5999755859375,1078.5999755859375,52.0,1078.5999755859375
2031.5,2031.5,2048.5,2028.0999755859373,2032.5,26907.0,2028.0999755859373
1197.300048828125,1197.300048828125,1202.800048828125,1194.9000244140625,1202.0,403.0,1194.9000244140625
1749.699951171875,1749.699951171875,1749.699951171875,1745.0,1749.699951171875,76.0,1745.0
1328.800048828125,1328.800048828125,1350.199951171875,1328.5,1348.4000244140625,283.0,1328.5
1177.5,1177.5,1188.0999755859375,1174.5999755859375,1187.800048828125,71.0,1174.5999755859375
1877.4000244140625,1877.4000244140625,1902.300048828125,1875.199951171875,1900.9000244140625,349.0,1875.199951171875
1077.5,1077.5,1079.699951171875,1077.5,1079.0999755859375,252.0,1077.5
1288.699951171875,1288.699951171875,1293.699951171875,1284.300048828125,1284.5,817.0,1284.300048828125
1659.0,1659.0,1659.699951171875,1654.699951171875,1654.800048828125,426.0,1654.699951171875
1847.300048828125,1847.300048828125,1876.0,1838.699951171875,1842.0,1634.0,1838.699951171875
1783.4000244140625,1783.4000244140625,1789.9000244140625,1779.0,1789.9000244140625,1383.0,1779.0
1900.4000244140625,1900.4000244140625,1905.0999755859373,1900.4000244140625,1905.0,161.0,1900.4000244140625
1109.5,1109.5,1113.5,1105.5,1107.300048828125,56.0,1105.5
1305.5,1305.5,1313.5999755859375,1301.0999755859375,1309.5,191.0,1301.0999755859375
1340.0999755859375,1340.0999755859375,1340.0999755859375,1320.5,1320.9000244140625,390.0,1320.5
1359.0,1359.0,1361.800048828125,1353.4000244140625,1359.300048828125,35.0,1353.4000244140625
1757.699951171875,1757.699951171875,1761.800048828125,1755.0,1761.5999755859375,172.0,1755.0
1191.300048828125,1191.300048828125,1207.4000244140625,1191.300048828125,1207.0,78.0,1191.300048828125
1714.699951171875,1714.699951171875,1720.9000244140625,1692.0,1694.5999755859375,690.0,1692.0
2669.89990234375,2669.89990234375,2669.89990234375,2660.800048828125,2662.300048828125,17216.0,2660.800048828125
1206.4000244140625,1206.4000244140625,1207.9000244140625,1206.4000244140625,1207.9000244140625,14.0,1206.4000244140625
1124.5999755859375,1124.5999755859375,1143.0,1119.5999755859375,1139.199951171875,116.0,1119.5999755859375
1306.9000244140625,1306.9000244140625,1313.699951171875,1306.300048828125,1310.300048828125,214.0,1306.300048828125
1282.0,1282.0,1287.0,1282.0,1287.0,114.0,1282.0
1250.800048828125,1250.800048828125,1252.4000244140625,1243.5999755859375,1247.5,1160.0,1243.5999755859375
1872.800048828125,1872.800048828125,1874.5999755859373,1869.0999755859373,1869.5,65.0,1869.0999755859373
1385.699951171875,1385.699951171875,1385.5,1378.0,1382.5999755859375,204.0,1378.0
1246.300048828125,1246.300048828125,1260.199951171875,1241.5999755859375,1260.199951171875,194.0,1241.5999755859375
1261.5999755859375,1261.5999755859375,1275.800048828125,1260.0,1275.4000244140625,1499.0,1260.0
1912.699951171875,1912.699951171875,1921.0,1912.0999755859373,1920.0,237.0,1912.0999755859373
1606.199951171875,1606.199951171875,1608.0999755859375,1590.300048828125,1598.5,50450.0,1590.300048828125
1901.199951171875,1901.199951171875,1946.199951171875,1883.4000244140625,1946.199951171875,52.0,1883.4000244140625
1221.199951171875,1221.199951171875,1224.5,1219.5999755859375,1224.5,18.0,1219.5999755859375
1326.5999755859375,1326.5999755859375,1326.5999755859375,1326.0,1326.0,215388.0,1326.0
1276.0999755859375,1276.0999755859375,1276.0999755859375,1276.0999755859375,1276.0999755859375,20.0,1276.0999755859375
1840.800048828125,1840.800048828125,1864.800048828125,1822.0,1822.0,181.0,1822.0
1798.699951171875,1798.699951171875,1802.5,1797.199951171875,1802.5,17.0,1797.199951171875
1312.199951171875,1312.199951171875,1312.5,1310.199951171875,1310.5999755859375,4.0,1310.199951171875
1251.0,1251.0,1258.4000244140625,1251.0,1257.9000244140625,20.0,1251.0
1962.0999755859373,1962.0999755859373,1962.5,1953.0,1953.0,19.0,1953.0
1492.300048828125,1492.300048828125,1493.199951171875,1485.800048828125,1486.199951171875,271.0,1485.800048828125
1309.199951171875,1309.199951171875,1312.0,1307.5999755859375,1310.0,109.0,1307.5999755859375
1865.5999755859373,1865.5999755859373,1879.800048828125,1858.800048828125,1876.0999755859373,240.0,1858.800048828125
1931.0,1931.0,1938.0,1901.5,1901.699951171875,364.0,1901.5
1320.4000244140625,1320.4000244140625,1327.699951171875,1313.0,1327.300048828125,40.0,1313.0
1885.699951171875,1885.699951171875,1889.5,1882.300048828125,1882.4000244140625,276.0,1882.300048828125
1721.5,1721.5,1744.0999755859375,1721.4000244140625,1732.4000244140625,6634.0,1721.4000244140625
1221.0,1221.0,1224.800048828125,1221.0,1224.800048828125,1.0,1221.0
1281.5,1281.5,1289.4000244140625,1281.5,1284.199951171875,492.0,1281.5
1387.300048828125,1387.300048828125,1389.5999755859375,1377.800048828125,1383.9000244140625,90.0,1377.800048828125
1386.800048828125,1386.800048828125,1389.800048828125,1386.5,1389.800048828125,44.0,1386.5
